id,title,type,price,price_formatted,area_hectares,area_m2,city,state,reference_code,url,description_raw
MKLEER,Chacara Em Vinhedo Sao Paulo Com Area De 13016 M R 3600000 Cod Mkleer,Chácara,3600000,"R$ 3.600.000,00",,13016.0,Vinhedo,SAO,MKLEER,https://chaozao.com.br/imovel/chacara-em-vinhedo-sao-paulo-com-area-de-13016-m-r-3600000-cod-mkleer/MKLEER,chacara-em-vinhedo-sao-paulo-com-area-de-13016-m-r-3600000-cod-mkleer
AX0L8V,Fazenda Em Aracoiaba Da Serra Sao Paulo Com Area De 2783 Ha R 14375000 Cod Ax0L8V,Fazenda,14375000,"R$ 14.375.000,00",2783.0,,Aracoiaba,DA,AX0L8V,https://chaozao.com.br/imovel/fazenda-em-aracoiaba-da-serra-sao-paulo-com-area-de-2783-ha-r-14375000-cod-ax0l8v/AX0L8V,fazenda-em-aracoiaba-da-serra-sao-paulo-com-area-de-2783-ha-r-14375000-cod-ax0l8v
9KM2MA,Fazenda Em Itai Sao Paulo Com Area De 121 Ha R 16000000 Cod 9Km2Ma,Fazenda,16000000,"R$ 16.000.000,00",121.0,,Itai,SAO,9KM2MA,https://chaozao.com.br/imovel/fazenda-em-itai-sao-paulo-com-area-de-121-ha-r-16000000-cod-9km2ma/9KM2MA,fazenda-em-itai-sao-paulo-com-area-de-121-ha-r-16000000-cod-9km2ma
WHU36K,Fazenda Em Terenos Mato Grosso Do Sul Com Area De 199 Ha R 8000000 Cod Whu36K,Fazenda,8000000,"R$ 8.000.000,00",199.0,,Terenos,MS,WHU36K,https://chaozao.com.br/imovel/fazenda-em-terenos-mato-grosso-do-sul-com-area-de-199-ha-r-8000000-cod-whu36k/WHU36K,fazenda-em-terenos-mato-grosso-do-sul-com-area-de-199-ha-r-8000000-cod-whu36k
2Y3H1O,Fazenda Em Santana Do Araguaia Para Com Area De 57000 Ha R 2500000000 Cod 2Y3H1O,Fazenda,2500000000,"R$ 2.500.000.000,00",57000.0,,Santana,DO,2Y3H1O,https://chaozao.com.br/imovel/fazenda-em-santana-do-araguaia-para-com-area-de-57000-ha-r-2500000000-cod-2y3h1o/2Y3H1O,fazenda-em-santana-do-araguaia-para-com-area-de-57000-ha-r-2500000000-cod-2y3h1o
HYH2X2,Chacara Em Sao Jose Do Rio Preto Sao Paulo Com Area De 96800 M R 1300000 Cod Hyh2X2,Chácara,1300000,"R$ 1.300.000,00",,96800.0,Sao,JOSE,HYH2X2,https://chaozao.com.br/imovel/chacara-em-sao-jose-do-rio-preto-sao-paulo-com-area-de-96800-m-r-1300000-cod-hyh2x2/HYH2X2,chacara-em-sao-jose-do-rio-preto-sao-paulo-com-area-de-96800-m-r-1300000-cod-hyh2x2
6EAVJN,Chacara Em Itupeva Sao Paulo Com Area De 30000 M R 6400000 Cod 6Eavjn,Chácara,6400000,"R$ 6.400.000,00",,30000.0,Itupeva,SAO,6EAVJN,https://chaozao.com.br/imovel/chacara-em-itupeva-sao-paulo-com-area-de-30000-m-r-6400000-cod-6eavjn/6EAVJN,chacara-em-itupeva-sao-paulo-com-area-de-30000-m-r-6400000-cod-6eavjn
OUCB4Z,Fazenda Em Pouso Alto Minas Gerais Com Area De 490 Ha R 13500000 Cod Oucb4Z,Fazenda,13500000,"R$ 13.500.000,00",490.0,,Pouso,ALTO,OUCB4Z,https://chaozao.com.br/imovel/fazenda-em-pouso-alto-minas-gerais-com-area-de-490-ha-r-13500000-cod-oucb4z/OUCB4Z,fazenda-em-pouso-alto-minas-gerais-com-area-de-490-ha-r-13500000-cod-oucb4z
9E0FIG,Chacara Em Pirapora Do Bom Jesus Sao Paulo Com Area De 2700 M R 450000 Cod 9E0Fig,Chácara,450000,"R$ 450.000,00",,2700.0,Pirapora,DO,9E0FIG,https://chaozao.com.br/imovel/chacara-em-pirapora-do-bom-jesus-sao-paulo-com-area-de-2700-m-r-450000-cod-9e0fig/9E0FIG,chacara-em-pirapora-do-bom-jesus-sao-paulo-com-area-de-2700-m-r-450000-cod-9e0fig
7EF9RU,Sitio Em Jambeiro Sao Paulo Com Area De 121 Ha R 700000 Cod 7Ef9Ru,Sítio,700000,"R$ 700.000,00",121.0,,Jambeiro,SAO,7EF9RU,https://chaozao.com.br/imovel/sitio-em-jambeiro-sao-paulo-com-area-de-121-ha-r-700000-cod-7ef9ru/7EF9RU,sitio-em-jambeiro-sao-paulo-com-area-de-121-ha-r-700000-cod-7ef9ru
EX17JE,Fazenda Em Sao Vicente De Minas Minas Gerais Com Area De 226 Ha R 8500000 Cod Ex17Je,Fazenda,8500000,"R$ 8.500.000,00",226.0,,Sao,VICENTE,EX17JE,https://chaozao.com.br/imovel/fazenda-em-sao-vicente-de-minas-minas-gerais-com-area-de-226-ha-r-8500000-cod-ex17je/EX17JE,fazenda-em-sao-vicente-de-minas-minas-gerais-com-area-de-226-ha-r-8500000-cod-ex17je
HOMB8I,Sitio Em Capela Do Alto Sao Paulo Com Area De 29 Ha R 1800000 Cod Homb8I,Sítio,1800000,"R$ 1.800.000,00",29.0,,Capela,DO,HOMB8I,https://chaozao.com.br/imovel/sitio-em-capela-do-alto-sao-paulo-com-area-de-29-ha-r-1800000-cod-homb8i/HOMB8I,sitio-em-capela-do-alto-sao-paulo-com-area-de-29-ha-r-1800000-cod-homb8i
LB7I6C,Sitio Em Itapuranga Goias Com Area De 32 Ha R 1350000 Cod Lb7I6C,Sítio,1350000,"R$ 1.350.000,00",32.0,,Itapuranga,GO,LB7I6C,https://chaozao.com.br/imovel/sitio-em-itapuranga-goias-com-area-de-32-ha-r-1350000-cod-lb7i6c/LB7I6C,sitio-em-itapuranga-goias-com-area-de-32-ha-r-1350000-cod-lb7i6c
2J8OOT,Sitio Em Itapeva Sao Paulo Com Area De 786 Ha R 11000000 Cod 2J8Oot,Sítio,11000000,"R$ 11.000.000,00",786.0,,Itapeva,SAO,2J8OOT,https://chaozao.com.br/imovel/sitio-em-itapeva-sao-paulo-com-area-de-786-ha-r-11000000-cod-2j8oot/2J8OOT,sitio-em-itapeva-sao-paulo-com-area-de-786-ha-r-11000000-cod-2j8oot
QL8GZM,Fazenda Em Jatai Goias Com Area De 46551 Ha R 21500000 Cod Ql8Gzm,Fazenda,21500000,"R$ 21.500.000,00",46551.0,,Jatai,GO,QL8GZM,https://chaozao.com.br/imovel/fazenda-em-jatai-goias-com-area-de-46551-ha-r-21500000-cod-ql8gzm/QL8GZM,fazenda-em-jatai-goias-com-area-de-46551-ha-r-21500000-cod-ql8gzm
6CY5IW,Fazenda Em Redencao Para Com Area De 15246 Ha R 16695000 Cod 6Cy5Iw,Fazenda,16695000,"R$ 16.695.000,00",15246.0,,Redencao,PA,6CY5IW,https://chaozao.com.br/imovel/fazenda-em-redencao-para-com-area-de-15246-ha-r-16695000-cod-6cy5iw/6CY5IW,fazenda-em-redencao-para-com-area-de-15246-ha-r-16695000-cod-6cy5iw
7ZTIFH,Fazenda Em Itaberai Goias Com Area De 1403 Ha R 7250000 Cod 7Ztifh,Fazenda,7250000,"R$ 7.250.000,00",1403.0,,Itaberai,GO,7ZTIFH,https://chaozao.com.br/imovel/fazenda-em-itaberai-goias-com-area-de-1403-ha-r-7250000-cod-7ztifh/7ZTIFH,fazenda-em-itaberai-goias-com-area-de-1403-ha-r-7250000-cod-7ztifh
V09Z89,Fazenda Em Campinapolis Mato Grosso Com Area De 1034 Ha R 45000000 Cod V09Z89,Fazenda,45000000,"R$ 45.000.000,00",1034.0,,Campinapolis,MT,V09Z89,https://chaozao.com.br/imovel/fazenda-em-campinapolis-mato-grosso-com-area-de-1034-ha-r-45000000-cod-v09z89/V09Z89,fazenda-em-campinapolis-mato-grosso-com-area-de-1034-ha-r-45000000-cod-v09z89
HEJEMY,Fazenda Em Barra Do Bugres Mato Grosso Com Area De 2770 Ha R 83000000 Cod Hejemy,Fazenda,83000000,"R$ 83.000.000,00",2770.0,,Barra,DO,HEJEMY,https://chaozao.com.br/imovel/fazenda-em-barra-do-bugres-mato-grosso-com-area-de-2770-ha-r-83000000-cod-hejemy/HEJEMY,fazenda-em-barra-do-bugres-mato-grosso-com-area-de-2770-ha-r-83000000-cod-hejemy
4PKZCU,Fazenda Em Talisma Tocantins Com Area De 484 Ha R 6000000 Cod 4Pkzcu,Fazenda,6000000,"R$ 6.000.000,00",484.0,,Talisma,TO,4PKZCU,https://chaozao.com.br/imovel/fazenda-em-talisma-tocantins-com-area-de-484-ha-r-6000000-cod-4pkzcu/4PKZCU,fazenda-em-talisma-tocantins-com-area-de-484-ha-r-6000000-cod-4pkzcu
4RE2I5,Fazenda Em Ipameri Goias Com Area De 795 Ha R 60000000 Cod 4Re2I5,Fazenda,60000000,"R$ 60.000.000,00",795.0,,Ipameri,GO,4RE2I5,https://chaozao.com.br/imovel/fazenda-em-ipameri-goias-com-area-de-795-ha-r-60000000-cod-4re2i5/4RE2I5,fazenda-em-ipameri-goias-com-area-de-795-ha-r-60000000-cod-4re2i5
ODRZ16,Chacara Em Itaporanga Sao Paulo Com Area De 48400 M R 250000 Cod Odrz16,Chácara,250000,"R$ 250.000,00",,48400.0,Itaporanga,SAO,ODRZ16,https://chaozao.com.br/imovel/chacara-em-itaporanga-sao-paulo-com-area-de-48400-m-r-250000-cod-odrz16/ODRZ16,chacara-em-itaporanga-sao-paulo-com-area-de-48400-m-r-250000-cod-odrz16
C0M58S,Fazenda Em Jaragua Goias Com Area De 32912 Ha R 10900000 Cod C0M58S,Fazenda,10900000,"R$ 10.900.000,00",32912.0,,Jaragua,GO,C0M58S,https://chaozao.com.br/imovel/fazenda-em-jaragua-goias-com-area-de-32912-ha-r-10900000-cod-c0m58s/C0M58S,fazenda-em-jaragua-goias-com-area-de-32912-ha-r-10900000-cod-c0m58s
8C00RO,Fazenda Em Agua Boa Mato Grosso Com Area De 17531 Ha R 550000000 Cod 8C00Ro,Fazenda,550000000,"R$ 550.000.000,00",17531.0,,Agua,BOA,8C00RO,https://chaozao.com.br/imovel/fazenda-em-agua-boa-mato-grosso-com-area-de-17531-ha-r-550000000-cod-8c00ro/8C00RO,fazenda-em-agua-boa-mato-grosso-com-area-de-17531-ha-r-550000000-cod-8c00ro
PB5WIH,Sitio Em Bela Vista De Goias Goias Com Area De 2904 Ha R 2700000 Cod Pb5Wih,Sítio,2700000,"R$ 2.700.000,00",2904.0,,Bela,VISTA,PB5WIH,https://chaozao.com.br/imovel/sitio-em-bela-vista-de-goias-goias-com-area-de-2904-ha-r-2700000-cod-pb5wih/PB5WIH,sitio-em-bela-vista-de-goias-goias-com-area-de-2904-ha-r-2700000-cod-pb5wih
VP6CKL,Fazenda Em Itapetininga Sao Paulo Com Area De 2226 Ha R 20000000 Cod Vp6Ckl,Fazenda,20000000,"R$ 20.000.000,00",2226.0,,Itapetininga,SAO,VP6CKL,https://chaozao.com.br/imovel/fazenda-em-itapetininga-sao-paulo-com-area-de-2226-ha-r-20000000-cod-vp6ckl/VP6CKL,fazenda-em-itapetininga-sao-paulo-com-area-de-2226-ha-r-20000000-cod-vp6ckl
2IBC04,Fazenda Em Paranatinga Mato Grosso Com Area De 1480 Ha R 30120000 Cod 2Ibc04,Fazenda,30120000,"R$ 30.120.000,00",1480.0,,Paranatinga,MT,2IBC04,https://chaozao.com.br/imovel/fazenda-em-paranatinga-mato-grosso-com-area-de-1480-ha-r-30120000-cod-2ibc04/2IBC04,fazenda-em-paranatinga-mato-grosso-com-area-de-1480-ha-r-30120000-cod-2ibc04
NARYN2,Fazenda Em Campo Grande Mato Grosso Do Sul Com Area De 173756 Ha R 16000000 Cod Naryn2,Fazenda,16000000,"R$ 16.000.000,00",173756.0,,Campo,GRANDE,NARYN2,https://chaozao.com.br/imovel/fazenda-em-campo-grande-mato-grosso-do-sul-com-area-de-173756-ha-r-16000000-cod-naryn2/NARYN2,fazenda-em-campo-grande-mato-grosso-do-sul-com-area-de-173756-ha-r-16000000-cod-naryn2
FGIF0R,Fazenda Em Paranaiba Mato Grosso Do Sul Com Area De 12342 Ha R 51000000 Cod Fgif0R,Fazenda,51000000,"R$ 51.000.000,00",12342.0,,Paranaiba,MS,FGIF0R,https://chaozao.com.br/imovel/fazenda-em-paranaiba-mato-grosso-do-sul-com-area-de-12342-ha-r-51000000-cod-fgif0r/FGIF0R,fazenda-em-paranaiba-mato-grosso-do-sul-com-area-de-12342-ha-r-51000000-cod-fgif0r
IDLR0X,Haras Em Atibaia Sao Paulo Com Area De 992 Ha R 40000000 Cod Idlr0X,Haras,40000000,"R$ 40.000.000,00",992.0,,Atibaia,SAO,IDLR0X,https://chaozao.com.br/imovel/haras-em-atibaia-sao-paulo-com-area-de-992-ha-r-40000000-cod-idlr0x/IDLR0X,haras-em-atibaia-sao-paulo-com-area-de-992-ha-r-40000000-cod-idlr0x
5G9UZK,Fazenda Em Jaragua Goias Com Area De 56144 Ha R 42000000 Cod 5G9Uzk,Fazenda,42000000,"R$ 42.000.000,00",56144.0,,Jaragua,GO,5G9UZK,https://chaozao.com.br/imovel/fazenda-em-jaragua-goias-com-area-de-56144-ha-r-42000000-cod-5g9uzk/5G9UZK,fazenda-em-jaragua-goias-com-area-de-56144-ha-r-42000000-cod-5g9uzk
C2DIJ1,Fazenda Em Natividade Tocantins Com Area De 51788 Ha R 7630000 Cod C2Dij1,Fazenda,7630000,"R$ 7.630.000,00",51788.0,,Natividade,TO,C2DIJ1,https://chaozao.com.br/imovel/fazenda-em-natividade-tocantins-com-area-de-51788-ha-r-7630000-cod-c2dij1/C2DIJ1,fazenda-em-natividade-tocantins-com-area-de-51788-ha-r-7630000-cod-c2dij1
UTV6SS,Chacara Em Uberlandia Minas Gerais Com Area De 5000 M R 800000 Cod Utv6Ss,Chácara,800000,"R$ 800.000,00",,5000.0,Uberlandia,MINAS,UTV6SS,https://chaozao.com.br/imovel/chacara-em-uberlandia-minas-gerais-com-area-de-5000-m-r-800000-cod-utv6ss/UTV6SS,chacara-em-uberlandia-minas-gerais-com-area-de-5000-m-r-800000-cod-utv6ss
UPJ4IQ,Fazenda Em Piraju Sao Paulo Com Area De 2178 Ha R 29000000 Cod Upj4Iq,Fazenda,29000000,"R$ 29.000.000,00",2178.0,,Piraju,SAO,UPJ4IQ,https://chaozao.com.br/imovel/fazenda-em-piraju-sao-paulo-com-area-de-2178-ha-r-29000000-cod-upj4iq/UPJ4IQ,fazenda-em-piraju-sao-paulo-com-area-de-2178-ha-r-29000000-cod-upj4iq
9OBRG0,Fazenda Em Guarai Tocantins Com Area De 1043 Ha R 8620362 Cod 9Obrg0,Fazenda,8620362,"R$ 8.620.362,00",1043.0,,Guarai,TO,9OBRG0,https://chaozao.com.br/imovel/fazenda-em-guarai-tocantins-com-area-de-1043-ha-r-8620362-cod-9obrg0/9OBRG0,fazenda-em-guarai-tocantins-com-area-de-1043-ha-r-8620362-cod-9obrg0
660429,Fazenda Em Uruacu Goias Com Area De 149565 Ha R 21630000 Cod 660429,Fazenda,21630000,"R$ 21.630.000,00",149565.0,,Uruacu,GO,660429,https://chaozao.com.br/imovel/fazenda-em-uruacu-goias-com-area-de-149565-ha-r-21630000-cod-660429/660429,fazenda-em-uruacu-goias-com-area-de-149565-ha-r-21630000-cod-660429
YJFYD7,Fazenda Em Urutai Goias Com Area De 14036 Ha R 5750000 Cod Yjfyd7,Fazenda,5750000,"R$ 5.750.000,00",14036.0,,Urutai,GO,YJFYD7,https://chaozao.com.br/imovel/fazenda-em-urutai-goias-com-area-de-14036-ha-r-5750000-cod-yjfyd7/YJFYD7,fazenda-em-urutai-goias-com-area-de-14036-ha-r-5750000-cod-yjfyd7
OMM7AH,Chacara Em Prata Minas Gerais Com Area De 104500 M R 1300000 Cod Omm7Ah,Chácara,1300000,"R$ 1.300.000,00",,104500.0,Prata,MINAS,OMM7AH,https://chaozao.com.br/imovel/chacara-em-prata-minas-gerais-com-area-de-104500-m-r-1300000-cod-omm7ah/OMM7AH,chacara-em-prata-minas-gerais-com-area-de-104500-m-r-1300000-cod-omm7ah
1PX17K,Sitio Em Itapetininga Sao Paulo Com Area De 2783 Ha R 2600000 Cod 1Px17K,Sítio,2600000,"R$ 2.600.000,00",2783.0,,Itapetininga,SAO,1PX17K,https://chaozao.com.br/imovel/sitio-em-itapetininga-sao-paulo-com-area-de-2783-ha-r-2600000-cod-1px17k/1PX17K,sitio-em-itapetininga-sao-paulo-com-area-de-2783-ha-r-2600000-cod-1px17k
IWUNPO,Chacara Em Cacapava Sao Paulo Com Area De 22000 M R 380000 Cod Iwunpo,Chácara,380000,"R$ 380.000,00",,22000.0,Cacapava,SAO,IWUNPO,https://chaozao.com.br/imovel/chacara-em-cacapava-sao-paulo-com-area-de-22000-m-r-380000-cod-iwunpo/IWUNPO,chacara-em-cacapava-sao-paulo-com-area-de-22000-m-r-380000-cod-iwunpo
CKNFWZ,Fazenda Em Costa Rica Mato Grosso Do Sul Com Area De 1070 Ha R 42000000 Cod Cknfwz,Fazenda,42000000,"R$ 42.000.000,00",1070.0,,Costa,RICA,CKNFWZ,https://chaozao.com.br/imovel/fazenda-em-costa-rica-mato-grosso-do-sul-com-area-de-1070-ha-r-42000000-cod-cknfwz/CKNFWZ,fazenda-em-costa-rica-mato-grosso-do-sul-com-area-de-1070-ha-r-42000000-cod-cknfwz
ZQ73WH,Fazenda Em Guarai Tocantins Com Area De 219494 Ha R 18148605 Cod Zq73Wh,Fazenda,18148605,"R$ 18.148.605,00",219494.0,,Guarai,TO,ZQ73WH,https://chaozao.com.br/imovel/fazenda-em-guarai-tocantins-com-area-de-219494-ha-r-18148605-cod-zq73wh/ZQ73WH,fazenda-em-guarai-tocantins-com-area-de-219494-ha-r-18148605-cod-zq73wh
9VGC54,Fazenda Em Peixe Tocantins Com Area De 12826 Ha R 19875000 Cod 9Vgc54,Fazenda,19875000,"R$ 19.875.000,00",12826.0,,Peixe,TO,9VGC54,https://chaozao.com.br/imovel/fazenda-em-peixe-tocantins-com-area-de-12826-ha-r-19875000-cod-9vgc54/9VGC54,fazenda-em-peixe-tocantins-com-area-de-12826-ha-r-19875000-cod-9vgc54
7CIGAJ,Fazenda Em Barra Do Garcas Mato Grosso Com Area De 500 Ha R 10500000 Cod 7Cigaj,Fazenda,10500000,"R$ 10.500.000,00",500.0,,Barra,DO,7CIGAJ,https://chaozao.com.br/imovel/fazenda-em-barra-do-garcas-mato-grosso-com-area-de-500-ha-r-10500000-cod-7cigaj/7CIGAJ,fazenda-em-barra-do-garcas-mato-grosso-com-area-de-500-ha-r-10500000-cod-7cigaj
13TVJ9,Fazenda Em Teodoro Sampaio Sao Paulo Com Area De 16889 Ha R 112000000 Cod 13Tvj9,Fazenda,112000000,"R$ 112.000.000,00",16889.0,,Teodoro,SAMPAIO,13TVJ9,https://chaozao.com.br/imovel/fazenda-em-teodoro-sampaio-sao-paulo-com-area-de-16889-ha-r-112000000-cod-13tvj9/13TVJ9,fazenda-em-teodoro-sampaio-sao-paulo-com-area-de-16889-ha-r-112000000-cod-13tvj9
UN2YY4,Fazenda Em Nova Xavantina Mato Grosso Com Area De 1064 Ha R 12000000 Cod Un2Yy4,Fazenda,12000000,"R$ 12.000.000,00",1064.0,,Nova,XAVANTINA,UN2YY4,https://chaozao.com.br/imovel/fazenda-em-nova-xavantina-mato-grosso-com-area-de-1064-ha-r-12000000-cod-un2yy4/UN2YY4,fazenda-em-nova-xavantina-mato-grosso-com-area-de-1064-ha-r-12000000-cod-un2yy4
53DPYS,Chacara Em Bela Vista De Goias Goias Com Area De 90400 M R 1200000 Cod 53Dpys,Chácara,1200000,"R$ 1.200.000,00",,90400.0,Bela,VISTA,53DPYS,https://chaozao.com.br/imovel/chacara-em-bela-vista-de-goias-goias-com-area-de-90400-m-r-1200000-cod-53dpys/53DPYS,chacara-em-bela-vista-de-goias-goias-com-area-de-90400-m-r-1200000-cod-53dpys
27ZVLZ,Fazenda Em Corguinho Mato Grosso Do Sul Com Area De 1334 Ha R 4002000 Cod 27Zvlz,Fazenda,4002000,"R$ 4.002.000,00",1334.0,,Corguinho,MS,27ZVLZ,https://chaozao.com.br/imovel/fazenda-em-corguinho-mato-grosso-do-sul-com-area-de-1334-ha-r-4002000-cod-27zvlz/27ZVLZ,fazenda-em-corguinho-mato-grosso-do-sul-com-area-de-1334-ha-r-4002000-cod-27zvlz
RQSUTF,Fazenda Em Itapetininga Sao Paulo Com Area De 22264 Ha R 20000000 Cod Rqsutf,Fazenda,20000000,"R$ 20.000.000,00",22264.0,,Itapetininga,SAO,RQSUTF,https://chaozao.com.br/imovel/fazenda-em-itapetininga-sao-paulo-com-area-de-22264-ha-r-20000000-cod-rqsutf/RQSUTF,fazenda-em-itapetininga-sao-paulo-com-area-de-22264-ha-r-20000000-cod-rqsutf
DZIX2O,Sitio Em Gurupi Tocantins Com Area De 2904 Ha R 2294160 Cod Dzix2O,Sítio,2294160,"R$ 2.294.160,00",2904.0,,Gurupi,TO,DZIX2O,https://chaozao.com.br/imovel/sitio-em-gurupi-tocantins-com-area-de-2904-ha-r-2294160-cod-dzix2o/DZIX2O,sitio-em-gurupi-tocantins-com-area-de-2904-ha-r-2294160-cod-dzix2o
BBWG17,Fazenda Em Tatui Sao Paulo Com Area De 2584 Ha R 75000000 Cod Bbwg17,Fazenda,75000000,"R$ 75.000.000,00",2584.0,,Tatui,SAO,BBWG17,https://chaozao.com.br/imovel/fazenda-em-tatui-sao-paulo-com-area-de-2584-ha-r-75000000-cod-bbwg17/BBWG17,fazenda-em-tatui-sao-paulo-com-area-de-2584-ha-r-75000000-cod-bbwg17
W2UGNW,Haras Em Sao Roque Sao Paulo Com Area De 109 Ha R 5799000 Cod W2Ugnw,Haras,5799000,"R$ 5.799.000,00",109.0,,Sao,ROQUE,W2UGNW,https://chaozao.com.br/imovel/haras-em-sao-roque-sao-paulo-com-area-de-109-ha-r-5799000-cod-w2ugnw/W2UGNW,haras-em-sao-roque-sao-paulo-com-area-de-109-ha-r-5799000-cod-w2ugnw
6M5QX6,Fazenda Em Itarare Sao Paulo Com Area De 36784 Ha R 30400000 Cod 6M5Qx6,Fazenda,30400000,"R$ 30.400.000,00",36784.0,,Itarare,SAO,6M5QX6,https://chaozao.com.br/imovel/fazenda-em-itarare-sao-paulo-com-area-de-36784-ha-r-30400000-cod-6m5qx6/6M5QX6,fazenda-em-itarare-sao-paulo-com-area-de-36784-ha-r-30400000-cod-6m5qx6
0XLSND,Fazenda Em Juquia Sao Paulo Com Area De 125 Ha R 2500000 Cod 0Xlsnd,Fazenda,2500000,"R$ 2.500.000,00",125.0,,Juquia,SAO,0XLSND,https://chaozao.com.br/imovel/fazenda-em-juquia-sao-paulo-com-area-de-125-ha-r-2500000-cod-0xlsnd/0XLSND,fazenda-em-juquia-sao-paulo-com-area-de-125-ha-r-2500000-cod-0xlsnd
7AURO5,Fazenda Em Bela Vista De Goias Goias Com Area De 44528 Ha R 50600000 Cod 7Auro5,Fazenda,50600000,"R$ 50.600.000,00",44528.0,,Bela,VISTA,7AURO5,https://chaozao.com.br/imovel/fazenda-em-bela-vista-de-goias-goias-com-area-de-44528-ha-r-50600000-cod-7auro5/7AURO5,fazenda-em-bela-vista-de-goias-goias-com-area-de-44528-ha-r-50600000-cod-7auro5
6NG4GY,Sitio Em Pereira Barreto Sao Paulo Com Area De 968 Ha R 8000000 Cod 6Ng4Gy,Sítio,8000000,"R$ 8.000.000,00",968.0,,Pereira,BARRETO,6NG4GY,https://chaozao.com.br/imovel/sitio-em-pereira-barreto-sao-paulo-com-area-de-968-ha-r-8000000-cod-6ng4gy/6NG4GY,sitio-em-pereira-barreto-sao-paulo-com-area-de-968-ha-r-8000000-cod-6ng4gy
YLLBGQ,Fazenda Em Agua Clara Mato Grosso Do Sul Com Area De 9475 Ha R 350000000 Cod Yllbgq,Fazenda,350000000,"R$ 350.000.000,00",9475.0,,Agua,CLARA,YLLBGQ,https://chaozao.com.br/imovel/fazenda-em-agua-clara-mato-grosso-do-sul-com-area-de-9475-ha-r-350000000-cod-yllbgq/YLLBGQ,fazenda-em-agua-clara-mato-grosso-do-sul-com-area-de-9475-ha-r-350000000-cod-yllbgq
4NEM02,Haras Em Itu Sao Paulo Com Area De 1815 Ha R 4000000 Cod 4Nem02,Haras,4000000,"R$ 4.000.000,00",1815.0,,Itu,SAO,4NEM02,https://chaozao.com.br/imovel/haras-em-itu-sao-paulo-com-area-de-1815-ha-r-4000000-cod-4nem02/4NEM02,haras-em-itu-sao-paulo-com-area-de-1815-ha-r-4000000-cod-4nem02
S99HCN,Fazenda Em Luciara Mato Grosso Com Area De 1452 Ha R 7500000 Cod S99Hcn,Fazenda,7500000,"R$ 7.500.000,00",1452.0,,Luciara,MT,S99HCN,https://chaozao.com.br/imovel/fazenda-em-luciara-mato-grosso-com-area-de-1452-ha-r-7500000-cod-s99hcn/S99HCN,fazenda-em-luciara-mato-grosso-com-area-de-1452-ha-r-7500000-cod-s99hcn
4W1FB9,Fazenda Em Mineiros Goias Com Area De 4075 Ha R 90000000 Cod 4W1Fb9,Fazenda,90000000,"R$ 90.000.000,00",4075.0,,Mineiros,GO,4W1FB9,https://chaozao.com.br/imovel/fazenda-em-mineiros-goias-com-area-de-4075-ha-r-90000000-cod-4w1fb9/4W1FB9,fazenda-em-mineiros-goias-com-area-de-4075-ha-r-90000000-cod-4w1fb9
J6VWQS,Fazenda Em Eldorado Sao Paulo Com Area De 4533 Ha R 90660000 Cod J6Vwqs,Fazenda,90660000,"R$ 90.660.000,00",4533.0,,Eldorado,SAO,J6VWQS,https://chaozao.com.br/imovel/fazenda-em-eldorado-sao-paulo-com-area-de-4533-ha-r-90660000-cod-j6vwqs/J6VWQS,fazenda-em-eldorado-sao-paulo-com-area-de-4533-ha-r-90660000-cod-j6vwqs
EVLD6L,Fazenda Em Brotas Sao Paulo Com Area De 50306 Ha R 28063800 Cod Evld6L,Fazenda,28063800,"R$ 28.063.800,00",50306.0,,Brotas,SAO,EVLD6L,https://chaozao.com.br/imovel/fazenda-em-brotas-sao-paulo-com-area-de-50306-ha-r-28063800-cod-evld6l/EVLD6L,fazenda-em-brotas-sao-paulo-com-area-de-50306-ha-r-28063800-cod-evld6l
9PNIYH,Rancho Em Pirenopolis Goias Com Area De 2000 M R 250000 Cod 9Pniyh,Não identificado,250000,"R$ 250.000,00",,2000.0,Pirenopolis,GO,9PNIYH,https://chaozao.com.br/imovel/rancho-em-pirenopolis-goias-com-area-de-2000-m-r-250000-cod-9pniyh/9PNIYH,rancho-em-pirenopolis-goias-com-area-de-2000-m-r-250000-cod-9pniyh
IWFSOB,Fazenda Em Nioaque Mato Grosso Do Sul Com Area De 259 Ha R 10360000 Cod Iwfsob,Fazenda,10360000,"R$ 10.360.000,00",259.0,,Nioaque,MS,IWFSOB,https://chaozao.com.br/imovel/fazenda-em-nioaque-mato-grosso-do-sul-com-area-de-259-ha-r-10360000-cod-iwfsob/IWFSOB,fazenda-em-nioaque-mato-grosso-do-sul-com-area-de-259-ha-r-10360000-cod-iwfsob
PV6SEZ,Rancho Em Uberlandia Minas Gerais Com Area De 20231 M R 890000 Cod Pv6Sez,Não identificado,890000,"R$ 890.000,00",,20231.0,Uberlandia,MINAS,PV6SEZ,https://chaozao.com.br/imovel/rancho-em-uberlandia-minas-gerais-com-area-de-20231-m-r-890000-cod-pv6sez/PV6SEZ,rancho-em-uberlandia-minas-gerais-com-area-de-20231-m-r-890000-cod-pv6sez
